cod_ine,year,cod_provincia,provincia,cod_municipio,municipio,censo,votos_totais,abstencions,votos_nulos,votos_brancos,votos_candidaturas,votos_validos,turnout_pct,adcg,age_eu_anova,aidg,autonomo,bng,BNG-NOS (BNG-NOS CANDIDATURA GALEGA),c21,cc_cidadans,cdl,cds,Censo,contigo,cs,cxg,dec,dn,do_ourense,dpg,eb,ecg,edeg,en_marea,equo,eu_iu,fe_jons,fpg,ganemos,gu,hartos,idega,mas_g,mg,nos_up,p_lib,pacma,payj,pctg,ph,pirata_gal,podemos_av,podemos_eu_anova,pp,psoe,pt,pum_j,pyc,recortes_cero,recortes_esco,sain,scd,sdd,sumar,tega,uce,ucl,unidos_si,union_corunesa,upyd,via_nova,vox,adcg_pct,age_eu_anova_pct,aidg_pct,autonomo_pct,bng_pct,BNG-NOS (BNG-NOS CANDIDATURA GALEGA)_pct,c21_pct,cc_cidadans_pct,cdl_pct,cds_pct,Censo_pct,contigo_pct,cs_pct,cxg_pct,dec_pct,dn_pct,do_ourense_pct,dpg_pct,eb_pct,ecg_pct,edeg_pct,en_marea_pct,equo_pct,eu_iu_pct,fe_jons_pct,fpg_pct,ganemos_pct,gu_pct,hartos_pct,idega_pct,mas_g_pct,mg_pct,nos_up_pct,p_lib_pct,pacma_pct,payj_pct,pctg_pct,ph_pct,pirata_gal_pct,podemos_av_pct,podemos_eu_anova_pct,pp_pct,psoe_pct,pt_pct,pum_j_pct,pyc_pct,recortes_cero_pct,recortes_esco_pct,sain_pct,scd_pct,sdd_pct,sumar_pct,tega_pct,uce_pct,ucl_pct,unidos_si_pct,union_corunesa_pct,upyd_pct,via_nova_pct,vox_pct
27046,2001,27,Lugo,46,Pol,1872,1461,411,7,14,1440,1454,78.0448717948718,NA,NA,NA,0,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,943,158,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.696011004126547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2751031636863824,NA,NA,0,NA,NA,0.0687757909215956,NA,0.20632737276478677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0687757909215956,NA,NA,NA,64.85557083906464,10.866574965612106,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27046,2005,27,Lugo,46,Pol,1770,1493,277,9,7,1477,1484,84.35028248587571,NA,NA,NA,1,292,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,801,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06738544474393532,19.67654986522911,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20215633423180593,0.06738544474393532,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,53.97574123989218,25.539083557951482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27046,2009,27,Lugo,46,Pol,1658,1331,327,16,20,1295,1315,80.27744270205066,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,NA,4,NA,NA,1,NA,2,NA,NA,NA,NA,0,NA,NA,NA,566,506,NA,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,15.133079847908744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22813688212927757,0,0.07604562737642585,NA,0.3041825095057034,NA,NA,0.07604562737642585,NA,0.1520912547528517,NA,NA,NA,NA,0,NA,NA,NA,43.041825095057035,38.47908745247148,NA,0.38022813688212925,NA,NA,NA,NA,NA,NA,NA,0.07604562737642585,NA,NA,NA,NA,0.532319391634981,NA,NA
27046,2012,27,Lugo,46,Pol,1612,1178,434,29,19,1130,1149,73.07692307692307,0,94,NA,NA,97,NA,0,NA,1,NA,NA,NA,NA,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,505,412,1,2,1,NA,NA,0,1,0,NA,NA,1,NA,NA,0,4,NA,NA,0,8.181026979982594,NA,NA,8.44212358572672,NA,0,NA,0.08703220191470844,NA,NA,NA,NA,0.08703220191470844,0,NA,0,NA,0.34812880765883375,NA,NA,NA,NA,NA,0.26109660574412535,NA,NA,NA,0.17406440382941687,NA,NA,NA,NA,NA,0.08703220191470844,NA,0,0,0,NA,NA,43.95126196692776,35.85726718885988,0.08703220191470844,0.17406440382941687,0.08703220191470844,NA,NA,0,0.08703220191470844,0,NA,NA,0.08703220191470844,NA,NA,0,0.34812880765883375,NA,NA
27046,2016,27,Lugo,46,Pol,1523,1054,469,12,11,1031,1042,69.20551543007223,0,NA,0,NA,NA,82,0,0,NA,NA,NA,NA,18,0,NA,NA,0,NA,0,NA,NA,129,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,3,0,0,NA,NA,NA,NA,465,331,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,7.869481765834934,0,0,NA,NA,NA,NA,1.727447216890595,0,NA,NA,0,NA,0,NA,NA,12.380038387715931,NA,NA,NA,NA,0.19193857965451055,NA,NA,NA,NA,NA,NA,0,0.28790786948176583,0,0,NA,NA,NA,NA,44.62571976967371,31.765834932821495,NA,NA,NA,0.09596928982725528,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
27046,2020,27,Lugo,46,Pol,1449,895,554,10,8,877,885,61.76673567977916,NA,NA,NA,NA,181,NA,0,NA,NA,NA,1449,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,0,NA,NA,NA,16,441,219,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,20.451977401129945,NA,0,NA,NA,NA,163.72881355932202,NA,0.11299435028248588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.22598870056497175,NA,NA,0.22598870056497175,NA,0,NA,NA,NA,1.807909604519774,49.83050847457628,24.74576271186441,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.694915254237288
27046,2024,27,Lugo,46,Pol,1362,1058,304,16,6,1036,1042,77.67988252569751,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,1362,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,489,302,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,21.593090211132438,NA,NA,NA,NA,NA,130.7101727447217,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.28790786948176583,NA,46.92898272552783,28.982725527831093,NA,0,NA,NA,NA,NA,NA,NA,0.28790786948176583,NA,NA,NA,NA,NA,NA,NA,1.3435700575815739
27047,2001,27,Lugo,47,Pobra de Brollón (A),2356,1597,759,14,3,1580,1583,67.78438030560272,NA,NA,NA,4,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,958,312,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2526847757422615,18.82501579279848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18951358180669614,NA,NA,0.12634238787113075,NA,NA,0.06317119393556538,NA,0.12634238787113075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,60.518003790271635,19.7094125078964,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27047,2005,27,Lugo,47,Pobra de Brollón (A),2167,1515,652,4,15,1496,1511,69.91232118135672,NA,NA,NA,1,238,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,749,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06618133686300463,15.751158173395103,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4632693580410324,0,0.13236267372600927,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,49.56982131039047,33.02448709463931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27047,2009,27,Lugo,47,Pobra de Brollón (A),1944,1509,435,10,10,1489,1499,77.62345679012346,NA,NA,NA,NA,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,0,NA,NA,0,NA,2,NA,NA,NA,NA,0,NA,NA,NA,572,414,NA,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,32.15476984656437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06671114076050699,0.06671114076050699,NA,0,NA,NA,0,NA,0.13342228152101399,NA,NA,NA,NA,0,NA,NA,NA,38.15877251501001,27.618412274849902,NA,0,NA,NA,NA,NA,NA,NA,NA,0.333555703802535,NA,NA,NA,NA,0.8005336891260841,NA,NA
27047,2012,27,Lugo,47,Pobra do Brollón (A),1796,1185,611,32,21,1132,1153,65.97995545657017,0,74,NA,NA,235,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,0,0,0,NA,NA,477,302,1,0,27,NA,NA,0,1,0,NA,NA,0,NA,NA,0,5,NA,NA,0,6.418039895923677,NA,NA,20.38161318300087,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,0.3469210754553339,NA,NA,NA,NA,NA,0,NA,NA,NA,0.26019080659150046,NA,NA,NA,NA,NA,0.26019080659150046,NA,0,0,0,NA,NA,41.37033824804857,26.192541196877713,0.08673026886383348,0,2.3417172593235036,NA,NA,0,0.08673026886383348,0,NA,NA,0,NA,NA,0,0.43365134431916735,NA,NA
27047,2016,27,Lugo,47,A Pobra do Brollón,1611,1088,523,13,9,1066,1075,67.5356921166977,0,NA,0,NA,NA,232,0,0,NA,NA,NA,NA,29,1,NA,NA,0,NA,0,NA,NA,133,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,4,0,0,NA,NA,NA,NA,469,194,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,21.58139534883721,0,0,NA,NA,NA,NA,2.697674418604651,0.09302325581395349,NA,NA,0,NA,0,NA,NA,12.372093023255815,NA,NA,NA,NA,0.37209302325581395,NA,NA,NA,NA,NA,NA,0,0.37209302325581395,0,0,NA,NA,NA,NA,43.627906976744185,18.046511627906977,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
27047,2020,27,Lugo,47,A Pobra do Brollón,1483,884,599,8,5,871,876,59.60890087660148,NA,NA,NA,NA,261,NA,0,NA,NA,NA,1482,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,0,NA,NA,NA,18,424,145,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,29.794520547945208,NA,0,NA,NA,NA,169.17808219178085,NA,0.45662100456621,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1141552511415525,NA,NA,NA,NA,NA,NA,NA,NA,0.3424657534246575,NA,NA,0.3424657534246575,NA,0,NA,NA,NA,2.054794520547945,48.401826484018265,16.552511415525114,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36986301369863
27047,2024,27,Lugo,47,A Pobra do Brollón,1417,1026,391,5,8,1013,1021,72.40649258997884,NA,NA,NA,NA,362,NA,NA,NA,NA,NA,1417,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,481,147,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,35.45543584720862,NA,NA,NA,NA,NA,138.78550440744368,NA,NA,NA,NA,NA,NA,NA,0.0979431929480901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1958863858961802,NA,NA,NA,NA,0.1958863858961802,NA,47.110675808031345,14.397649363369247,NA,0,NA,NA,NA,NA,NA,NA,0.0979431929480901,NA,NA,NA,NA,NA,NA,NA,1.665034280117532
27048,2001,27,Lugo,48,Pontenova (A),3009,2333,676,20,23,2290,2313,77.53406447324693,NA,NA,NA,8,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1533,362,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34587116299178555,16.212710765239947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08646779074794639,NA,NA,0.17293558149589278,NA,NA,0.08646779074794639,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17293558149589278,NA,NA,NA,66.2775616083009,15.650670125378296,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27048,2005,27,Lugo,48,Pontenova (A),2741,2174,567,26,32,2116,2148,79.31411893469537,NA,NA,NA,6,241,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1187,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27932960893854747,11.219739292364991,NA,NA,NA,NA,0.04655493482309125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0931098696461825,0.0931098696461825,0.04655493482309125,NA,NA,NA,NA,NA,NA,0.04655493482309125,NA,NA,NA,NA,0.0931098696461825,NA,NA,NA,55.26070763500931,31.331471135940408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27048,2009,27,Lugo,48,Pontenova (A),2566,2054,512,34,24,1996,2020,80.04676539360874,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,0,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,794,969,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10.891089108910892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04950495049504951,0.04950495049504951,0.1485148514851485,NA,0,NA,NA,0.04950495049504951,NA,0.04950495049504951,NA,NA,NA,NA,0.09900990099009901,NA,NA,NA,39.30693069306931,47.97029702970297,NA,0.04950495049504951,NA,NA,NA,NA,NA,NA,NA,0.04950495049504951,NA,NA,NA,NA,0.09900990099009901,NA,NA
27048,2012,27,Lugo,48,Pontenova (A),2342,1798,544,56,35,1707,1742,76.77198975234842,0,91,NA,NA,100,NA,0,NA,0,NA,NA,NA,NA,13,0,NA,0,NA,8,NA,NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,820,651,0,2,1,NA,NA,0,3,0,NA,NA,2,NA,NA,0,13,NA,NA,0,5.223880597014925,NA,NA,5.7405281285878305,NA,0,NA,0,NA,NA,NA,NA,0.7462686567164178,0,NA,0,NA,0.4592422502870264,NA,NA,NA,NA,NA,0,NA,NA,NA,0.1722158438576349,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,47.072330654420206,37.37083811710677,0,0.1148105625717566,0.0574052812858783,NA,NA,0,0.1722158438576349,0,NA,NA,0.1148105625717566,NA,NA,0,0.7462686567164178,NA,NA
27048,2016,27,Lugo,48,A Pontenova,2115,1483,632,23,9,1451,1460,70.11820330969267,0,NA,0,NA,NA,72,0,0,NA,NA,NA,NA,20,2,NA,NA,0,NA,0,NA,NA,110,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,2,0,0,NA,NA,NA,NA,720,520,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,4.931506849315069,0,0,NA,NA,NA,NA,1.36986301369863,0.136986301369863,NA,NA,0,NA,0,NA,NA,7.534246575342466,NA,NA,NA,NA,0.0684931506849315,NA,NA,NA,NA,NA,NA,0,0.136986301369863,0,0,NA,NA,NA,NA,49.31506849315068,35.61643835616438,NA,NA,NA,0.273972602739726,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
27048,2020,27,Lugo,48,A Pontenova,1965,1253,712,25,19,1209,1228,63.76590330788804,NA,NA,NA,NA,153,NA,0,NA,NA,NA,1965,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,0,NA,NA,NA,23,594,408,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,12.45928338762215,NA,0,NA,NA,NA,160.01628664495112,NA,0.16286644951140067,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.08143322475570033,NA,NA,0.32573289902280134,NA,0,NA,NA,NA,1.8729641693811077,48.37133550488599,33.22475570032573,NA,0.08143322475570033,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8729641693811077
27048,2024,27,Lugo,48,A Pontenova,1857,1347,510,11,11,1325,1336,72.53634894991923,NA,NA,NA,NA,227,NA,NA,NA,NA,NA,1857,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,640,423,NA,1,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,16.991017964071855,NA,NA,NA,NA,NA,138.99700598802397,NA,NA,NA,NA,NA,NA,NA,0.07485029940119761,0.07485029940119761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14970059880239522,NA,NA,NA,NA,0.2245508982035928,NA,47.90419161676647,31.66167664670659,NA,0.07485029940119761,NA,NA,NA,NA,NA,NA,0.5239520958083832,NA,NA,NA,NA,NA,NA,NA,1.4970059880239521
27049,2001,27,Lugo,49,Portomarín,1815,1157,658,12,5,1140,1145,63.746556473829195,NA,NA,NA,0,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,734,143,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21.83406113537118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26200873362445415,NA,NA,0.26200873362445415,NA,NA,0.08733624454148471,NA,0.26200873362445415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26200873362445415,NA,NA,NA,64.10480349344978,12.489082969432316,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27049,2005,27,Lugo,49,Portomarín,1735,1206,529,3,8,1195,1203,69.5100864553314,NA,NA,NA,2,176,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,705,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1662510390689942,14.630091438071489,NA,NA,NA,NA,0.0831255195344971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0831255195344971,NA,NA,NA,NA,NA,NA,0.0831255195344971,NA,NA,NA,NA,0,NA,NA,NA,58.60349127182045,25.6857855361596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27049,2009,27,Lugo,49,Portomarín,1607,1166,441,10,11,1145,1156,72.55756067205974,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,589,293,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,22.058823529411764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17301038062283738,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,50.951557093425606,25.346020761245676,NA,0.08650519031141869,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.43252595155709345,NA,NA
27049,2012,27,Lugo,49,Portomarín,1506,974,532,15,19,940,959,64.6746347941567,0,77,NA,NA,56,NA,0,NA,4,NA,NA,NA,NA,0,0,NA,0,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,580,204,1,2,0,NA,NA,0,0,0,NA,NA,0,NA,NA,0,8,NA,NA,0,8.02919708029197,NA,NA,5.839416058394161,NA,0,NA,0.4171011470281543,NA,NA,NA,NA,0,0,NA,0,NA,0.5213764337851928,NA,NA,NA,NA,NA,0.10427528675703858,NA,NA,NA,0.20855057351407716,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,60.479666319082384,21.27215849843587,0.10427528675703858,0.20855057351407716,0,NA,NA,0,0,0,NA,NA,0,NA,NA,0,0.8342022940563086,NA,NA
27049,2016,27,Lugo,49,Portomarín,1396,950,446,4,3,943,946,68.0515759312321,0,NA,0,NA,NA,39,1,0,NA,NA,NA,NA,26,1,NA,NA,0,NA,0,NA,NA,66,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,4,0,0,NA,NA,NA,NA,615,189,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,4.12262156448203,0.10570824524312897,0,NA,NA,NA,NA,2.748414376321353,0.10570824524312897,NA,NA,0,NA,0,NA,NA,6.976744186046512,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.42283298097251587,0,0,NA,NA,NA,NA,65.01057082452432,19.978858350951374,NA,NA,NA,0.21141649048625794,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
27049,2020,27,Lugo,49,Portomarín,1287,869,418,8,13,848,861,67.52136752136752,NA,NA,NA,NA,97,NA,0,NA,NA,NA,1284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,1,NA,NA,NA,2,609,114,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,11.265969802555169,NA,0,NA,NA,NA,149.12891986062718,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.23228803716608595,NA,NA,0,NA,0.11614401858304298,NA,NA,NA,0.23228803716608595,70.73170731707317,13.240418118466899,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.671312427409988
27049,2024,27,Lugo,49,Portomarín,1210,902,308,11,3,888,891,74.54545454545455,NA,NA,NA,NA,134,NA,NA,NA,NA,NA,1210,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,602,135,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,15.039281705948374,NA,NA,NA,NA,NA,135.80246913580248,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11223344556677892,NA,NA,NA,NA,0,NA,67.5645342312009,15.151515151515152,NA,0.22446689113355783,NA,NA,NA,NA,NA,NA,0.11223344556677892,NA,NA,NA,NA,NA,NA,NA,1.4590347923681257
27050,2001,27,Lugo,50,Quiroga,3839,2848,991,22,20,2806,2826,74.18598593383695,NA,NA,NA,1,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2036,441,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035385704175513094,11.21726822363765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07077140835102619,NA,NA,0,NA,NA,0.07077140835102619,NA,0.17692852087756544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07077140835102619,NA,NA,NA,72.04529370134466,15.605095541401273,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27050,2005,27,Lugo,50,Quiroga,3685,2931,754,16,10,2905,2915,79.53867028493895,NA,NA,NA,1,218,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,2,NA,NA,NA,1998,676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03430531732418524,7.478559176672384,NA,NA,NA,NA,0.03430531732418524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10291595197255575,0,0.03430531732418524,NA,NA,NA,NA,NA,NA,0.17152658662092624,NA,NA,NA,NA,0.06861063464837049,NA,NA,NA,68.54202401372213,23.19039451114923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
